position,code,recommendations,country,theme_code,description
Noted,28.162,Consider establishing a moratorium on capital punishment with a view to its total abolition ,Luxembourg,D23,Death penalty
Noted,28.162,Consider establishing a moratorium on capital punishment with a view to its total abolition ,Luxembourg,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- general"
Noted,28.163,Restrict the use of the death penalty to crimes that meet the threshold of “most serious crimes” under international law ,Belgium,D23,Death penalty
Noted,28.163,Restrict the use of the death penalty to crimes that meet the threshold of “most serious crimes” under international law ,Belgium,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- general"
Noted,28.166,"Abolish the death penalty and as soon as possible, publish statistics concerning the numbers of executions and guarantee the right to a defence ",France,D23,Death penalty
Noted,28.166,"Abolish the death penalty and as soon as possible, publish statistics concerning the numbers of executions and guarantee the right to a defence ",France,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- general"
Noted,28.167,"Consider establishing a moratorium on the use of the death penalty, and examine the possibility of abolishing the death penalty from its legal system ",Argentina,D23,Death penalty
Noted,28.167,"Consider establishing a moratorium on the use of the death penalty, and examine the possibility of abolishing the death penalty from its legal system ",Argentina,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- general"
Noted,28.168,Establish a moratorium on the use of the death penalty with a view to its complete abolition and commute all existing death sentences ,Liechtenstein,D23,Death penalty
Noted,28.168,Establish a moratorium on the use of the death penalty with a view to its complete abolition and commute all existing death sentences ,Liechtenstein,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- general"
Noted,28.169,Continue identifying more crimes for which the death penalty should be abolished ,Namibia,D23,Death penalty
Noted,28.169,Continue identifying more crimes for which the death penalty should be abolished ,Namibia,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- general"
Noted,28.175,Cease the arbitrary detention of Uighurs and other Muslim groups in Xinjiang ,Australia,D26,Conditions of detention
Noted,28.175,Cease the arbitrary detention of Uighurs and other Muslim groups in Xinjiang ,Australia,D33,Arbitrary arrest and detention
Noted,28.175,Cease the arbitrary detention of Uighurs and other Muslim groups in Xinjiang ,Australia,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- minorities/ racial, ethnic, linguistic, religious or descent-based groups- persons deprived of their liberty"
Noted,28.177,"Abolish all forms of arbitrary detention, including internment camps in Xinjiang, and immediately release the hundreds of thousands, possibly millions, of individuals detained in these camps ",United States of America,D26,Conditions of detention
Noted,28.177,"Abolish all forms of arbitrary detention, including internment camps in Xinjiang, and immediately release the hundreds of thousands, possibly millions, of individuals detained in these camps ",United States of America,D33,Arbitrary arrest and detention
Noted,28.177,"Abolish all forms of arbitrary detention, including internment camps in Xinjiang, and immediately release the hundreds of thousands, possibly millions, of individuals detained in these camps ",United States of America,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- minorities/ racial, ethnic, linguistic, religious or descent-based groups- persons deprived of their liberty"
Noted,28.336,"Cease the harassment and extraterritorial abduction of human rights defenders and their family members, cease house arrest and travel restrictions for people based on their rights defence work, and release those imprisoned for such work, including Tashi Wangchuk, Ilham Tohti, Huang Qi and Wang Quanzhang ",United States of America,D26,Conditions of detention
Noted,28.336,"Cease the harassment and extraterritorial abduction of human rights defenders and their family members, cease house arrest and travel restrictions for people based on their rights defence work, and release those imprisoned for such work, including Tashi Wangchuk, Ilham Tohti, Huang Qi and Wang Quanzhang ",United States of America,D8,Rights related to marriage & family
Noted,28.336,"Cease the harassment and extraterritorial abduction of human rights defenders and their family members, cease house arrest and travel restrictions for people based on their rights defence work, and release those imprisoned for such work, including Tashi Wangchuk, Ilham Tohti, Huang Qi and Wang Quanzhang ",United States of America,H1,Human rights defenders
Noted,28.336,"Cease the harassment and extraterritorial abduction of human rights defenders and their family members, cease house arrest and travel restrictions for people based on their rights defence work, and release those imprisoned for such work, including Tashi Wangchuk, Ilham Tohti, Huang Qi and Wang Quanzhang ",United States of America,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- minorities/ racial, ethnic, linguistic, religious or descent-based groups- persons deprived of their liberty"
Noted,28.191,"Ensure freedom of religion or belief and end the detention, harassment and so-called re-education of ethnic minorities, including in Xinjiang ",Czechia,D33,Arbitrary arrest and detention
Noted,28.191,"Ensure freedom of religion or belief and end the detention, harassment and so-called re-education of ethnic minorities, including in Xinjiang ",Czechia,D42,"Freedom of thought, conscience and religion"
Noted,28.191,"Ensure freedom of religion or belief and end the detention, harassment and so-called re-education of ethnic minorities, including in Xinjiang ",Czechia,G1,Members of minorities
Noted,28.191,"Ensure freedom of religion or belief and end the detention, harassment and so-called re-education of ethnic minorities, including in Xinjiang ",Czechia,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- minorities/ racial, ethnic, linguistic, religious or descent-based groups"
